x,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5
197.0,69.73351936728037,65.39304109016753,69.00237775467848,72.21123568281689,67.91349634527461,72.43730719818085
198.0,69.74548915721533,65.49399596713731,69.0369919619089,72.22268173107989,68.04212727076309,72.47832350547303
199.0,69.75896549894905,65.59441260417775,69.06798478538543,72.22705033734658,68.1684202570841,72.52415965755594
200.0,69.77466647007472,65.6943480203605,69.09572017068638,72.22412452501871,68.29240373970411,72.57567270667623
201.0,69.79331734216557,65.7938319866235,69.12063868994136,72.21372914517698,68.41408054502345,72.63364509322143
202.0,69.81563835410854,65.8928644273618,69.14324867659776,72.19573859015796,68.53342499706663,72.69877271945421
203.0,69.84233211741305,65.9914133155339,69.16411602563494,72.17008386324451,68.65038060663151,72.77165395097153
204.0,69.87407086180713,66.08941309576427,69.1838528384103,72.13675885443814,68.76485838066833,72.85277971178617
205.0,69.91148373407867,66.18676366190158,69.20310510958465,72.09582568325428,68.8767357796829,72.94252482529994
206.0,69.95514436435172,66.28332990712657,69.22253966860255,72.0474189828974,68.9858563406437,73.04114073744915
207.0,70.00555891177956,66.37894185611425,69.24283059978164,71.99174901585029,69.09202997237362,73.14874974018075
208.0,70.06315479601385,66.47339538006577,69.26464537302371,71.92910352861641,69.19503391987708,73.26534079341059
209.0,70.12827031185078,66.56645348676338,69.28863092139049,71.85984827283684,69.29461438365165,73.39076702200565
210.0,70.20114531229088,66.6578481692872,69.3153999022383,71.78442614095941,69.39048876990158,73.52474494142413
211.0,70.28191313006263,66.74728278878936,69.34551737528166,71.70335488676841,69.48234853786695,73.66685544177096
212.0,70.37059388967499,66.83443495886314,69.37948812392474,71.61722342403931,69.56986260133215,73.8165465355235
213.0,70.46708934155384,66.91895989168309,69.41774483557818,71.52668672001965,69.65268123292078,73.97313784940802
214.0,70.57117932709677,67.00049415932753,69.46063734264855,71.43245932398919,69.73044041213153,74.13582681622168
215.0,70.68251995888598,67.07865981762107,69.50842310867341,71.33530759445209,69.80276655133159,74.30369649816063
216.0,70.80064357422106,67.15306883453512,69.56125912395746,71.23604071119436,69.86928152818884,74.47572494978549
217.0,70.92496049295389,67.2233277607253,69.61919535235857,71.13550058013742,69.92960794837015,74.65079600648068
218.0,71.05476258276236,67.28904257623385,69.68216984594946,71.0345507592864,69.9833745588181,74.8277113634731
219.0,71.18922860690186,67.34982364477492,69.75000561752009,70.93406455277353,70.03022172958823,75.00520379147954
220.0,71.32743130156861,67.40529070539506,69.82240933272129,70.8349124367224,70.06980692110835,75.18195131813938
221.0,71.46834610272461,67.45507783067268,69.89897185451773,70.737948995125,70.10181005381482,75.35659218981354
222.0,71.61086141599206,67.49883828098665,69.97917064297509,70.64399955587479,70.12593869842672,75.52774041632004
